,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
taunkhaus-moskva12.ru.html,,,,,1,,,,,,,,1,1,,1,,,,,,1,1,,,,,,,,15000,-,6,Townhouse on Nizhniaia Podgornaia,-,-,taunkhaus-moskva12.ru.html,,,,,,,,,,,,,,,,,,,,
mandarin-moscow-residences.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,,,,,,5790,4,7,Отель Мандарин,1156," 7,8 ",mandarin-moscow-residences.ru.html,,"3,5",,"3,7",,"5,6",,"3,8","4,1",,,,,"3,6",,"2,7","9,7","4,8","5,4",
garden-ring.ru.html,,,1,,,1,,,,,,,1,1,,,,,,1,,,,,,1,1,,,,27000,4,7,"Гостиница ""Садовое кольцо""",2751," 9,1 ",garden-ring.ru.html,,"1,9","4,9","2,4",,,,"2,5","2,7",,"7,1",,,"2,7",,,"8,3","3,8","3,8",
sauna-moskva.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,,,1,,,,,1,,,,20000,-,7,Mini-Hotel with Sauna,-,-,sauna-moskva.ru.html,,"5,9",,"5,9",,"3,7",,6,"6,2",,,,,"5,6",,"5,5","11,5","6,5","7,8",
tazik-club-resort-amp-spa.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,,,,,,,1,1,,,,226000,-,7,Tazik Club Resort&SPA,-,-,tazik-club-resort-amp-spa.ru.html,,"6,5","5,9","6,5",,,,"6,4","6,2",,"5,2",,,"6,9",,,"3,7","6,3","4,7",
eko-sodeistvie.ru.html,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,20000,-,3,Eko sodeistvie,-,-,eko-sodeistvie.ru.html,,"1,7","4,9","2,1",,,,"2,2","2,5",,,,,"2,4",,"0,9",8,"3,6","3,5",
komnata-moskva123456789101112131415161718192021222324252627282930313233343536367.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,15000,-,6,Комната,-,-,komnata-moskva123456789101112131415161718192021222324252627282930313233343536367.ru.html,,"13,8",,"13,6",,,"13,4","13,5","13,2",,"9,4",,,"13,7",,,"7,5","12,6","11,9",
komnata-v-pechatnikakh.ru.html,,,,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,20000,-,6,Komnata v Pechatnikakh,-,-,komnata-v-pechatnikakh.ru.html,,"11,5",,"10,9",,,,"10,9","10,8",,"9,7","9,4",,"10,3",,,"11,7","9,8","11,7",
kvartira-moskva12345678910111213141516171819202122232425262728293031323334353772.ru.html,,,1,,,,,,,,1,,1,1,,,,,,,,1,,,,,,,,,40000,-,5,,-,-,kvartira-moskva12345678910111213141516171819202122232425262728293031323334353772.ru.html,,"13,3",,"12,8",,,"5,7","12,8","12,8",,"11,9","7,4",,"12,2",,,"13,9","11,8",,
hostel-moskva1234.ru.html,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,18000,-,2,Hostel,-,-,hostel-moskva1234.ru.html,,"3,6","4,1","4,2",,"7,8",,"4,2","4,5",,,,,"4,6",,,"9,6","5,7","5,1",
kvartira-moskva12345678910111213141516171819202122232425262728293031323334351107.ru.html,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,15000,-,2,Kvartira,-,-,kvartira-moskva12345678910111213141516171819202122232425262728293031323334351107.ru.html,,"8,3","3,3","8,8",,,,"8,8","8,8",,,,"4,7",,"9,3","7,6","10,3",,"7,9",
gostevaia-kvartira-na-tsvetnom.ru.html,,,1,,,1,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,8260,-,7,Unique Hotel,96," 8,8 ",gostevaia-kvartira-na-tsvetnom.ru.html,,"1,2","4,4","1,8",,,,"1,8","2,1",,,,,"2,2",,"1,2","7,4","3,2","2,9",
laim-moscow1.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,,,,,,4490,-,7,,724," 8,0 ",laim-moscow1.ru.html,,"3,5",,"3,7",,"5,6",,"3,8",4,,,,,"3,6",,"2,7","9,7","4,8","5,4",
matreshka-club.ru.html,1,,,,,1,,,,1,,,,1,,,,,,1,,,1,,,,,,,,15200,3,6,Matreshka Club Hotel,-,-,matreshka-club.ru.html,,,"5,3","0,5",,,,"0,6","0,9",,"5,3",,,1,,"2,4","6,5",2,"2,1",
quot-rassvet-quot-aparthotel-amp-service-moskva1.ru.html,,,,1,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,27700,-,6,"""RASSVET"" aparthotel&service",-,-,quot-rassvet-quot-aparthotel-amp-service-moskva1.ru.html,,"2,1",,"1,8",,,,"1,7","1,4",,"3,2",,,"1,9",,"4,5","4,3","1,2","0,9",
gostevoi-dom-moskva1.ru.html,,,1,,,1,,,,,,,1,1,,,,,,,,1,,,,1,1,,,,15000,-,7,гостевой дом,-,-,gostevoi-dom-moskva1.ru.html,,"17,6","16,9",18,,"11,7",,"18,1","18,4",,,,,"18,2",,"15,3",,"19,4","19,3",
rezidentsii-moskva.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,63720,5,6,Residences Moscow,-,-,rezidentsii-moskva.ru.html,,,"5,3","0,4",,"9,3",,,"0,6",,"4,9",,,1,,"2,7","6,1","1,8","1,8",
gollivud.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,1,,,,,,,,,,,4000,-,6,,5," 8,6 ",gollivud.ru.html,,"17,6",,,,,"7,1","16,9","16,7",,"13,3","11,1",,"16,5",,,"14,2","15,5","16,8",
kosmos.ru.html,,,1,,,1,,,,,,,,1,,,,,,,1,1,,,,1,1,,,,3655,3,7,,11727," 7,0 ",kosmos.ru.html,,"7,2","6,5","7,7",,"7,1",,"7,8","8,1",,,,,8,,"4,8","13,2",,"8,8",
borodino.ru.html,,,1,,,1,,,,,,1,,1,,,,,,1,1,,,,,,1,,,,5250,4,7,Отель Бородино,2998," 8,8 ",borodino.ru.html,,"4,3",,"4,6",,5,,"4,7",5,,,,,"4,6",,"2,9","10,7","5,8","6,3",
impieriia-moskva.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3300,4,6,Отель Империя,1663," 7,9 ",impieriia-moskva.ru.html,,"4,5",,5,,,,5,5,,"7,7",,,"5,7",,"4,2","7,5",6,"4,3",
kassado-plaza.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,,,,,,1,,,,3960,4,7,Москоу Холидэй Отель,1794," 8,1 ",kassado-plaza.ru.html,,"7,6","4,2","7,9",,,,"7,8","7,8",,,,"6,1",,,8,"7,3","8,4","6,4",
slavyanka.ru.html,1,,,,,1,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,2500,3,7,,6388," 7,9 ",slavyanka.ru.html,,"2,3","3,9","2,9",,,,"2,9","3,2",,"7,4",,,"3,3",,,"8,3","4,4","3,8",
moscow-tower-apartment.ru.html,,1,,,,,,,,1,,,,1,,1,,,,1,,,,,,,,,,,12006,-,5,Moscow Tower Apartment,43," 8,1 ",moscow-tower-apartment.ru.html,,"5,3",5,"5,3",,,,"5,2",5,,"4,8",,,"5,7",,,"3,8","5,2","3,5",
tchaikovsky.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,9405,4,6,Отель Чайковский,420," 8,9 ",tchaikovsky.ru.html,,"1,1","4,6","1,2",,,,"1,2","1,1",,,,,"1,8",,"3,1","5,5","2,1",1,
grey-moskva.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,,,,1,,,,,,,7600,3,6,Grey Hotel,76," 8,9 ",grey-moskva.ru.html,,"4,9","5,3","4,9",,,,"4,8","4,6",,"4,1",,,"5,3",,,"3,3","4,7",3,
otel-shelton.ru.html,1,,1,,,1,,,,,,,,1,,,,,,1,1,,,1,,,,,,,3900,-,7,,41," 7,8 ",otel-shelton.ru.html,,"3,5",,"2,9",,,,"2,8","2,6",,"2,5",,,"2,5",,"5,8","4,5","1,4","2,9",
soblaznow.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,1,,,,,,,,,4500,2,6,,98," 8,7 ",soblaznow.ru.html,,"5,8",,"5,2",,,"6,3","5,2","4,9",,,,,5,,"8,2","3,1","3,8","4,6",
arbat-residence.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,6300,4,7,,1862," 8,1 ",arbat-residence.ru.html,,"2,2","4,2","2,3",,,,"2,2","2,1",,"4,5",,,"2,8",,"3,8","4,9","2,8",,
riverside-moscow.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,7920,4,6,Riverside Hotel,768," 8,6 ",riverside-moscow.ru.html,,"3,5","4,5","3,6",,,,"3,5","3,3",,"4,2",,,4,,,4,"3,7","1,8",
arum-on-kitai-gorod.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3602,3,6,Арум Отель на Китай-Городе,4192," 8,1 ",arum-on-kitai-gorod.ru.html,,"1,5",,"1,4",,,,"1,5","1,8",,"5,8",,,"1,2",,"2,7","7,3","2,4","3,3",
universitetskaya.ru.html,1,,,,,,,,,,,,1,1,,1,,,,1,,,1,,,,,,,,3900,2,6,Гостиница Университетская,2535," 7,5 ",universitetskaya.ru.html,,9,10,"8,8",,,,"8,7","8,4",,"4,9",,,"8,9",,,"2,9","7,9","7,1",
panorama-city.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,11391,3,6,,286," 8,5 ",panorama-city.ru.html,,"5,1","4,9","5,1",,,,5,"4,8",,"4,6",,,"5,5",,,"3,7",5,"3,3",
kuznetsky-inn.ru.html,1,,1,,,1,,,,,,,,1,,,,,,1,,,1,1,,,,,,,9600,4,7,,1024," 8,8 ",kuznetsky-inn.ru.html,,,"4,9","0,8",,,,"0,8",1,,"5,3",,,"1,3",,"2,3","6,4","2,2",2,
malliott-city.ru.html,,,,,,,,,,1,1,,,1,,1,,,,1,1,,,,,,,,,,11143,-,6,Москва-Сити Гостевой Дом,336," 7,9 ",malliott-city.ru.html,,"5,2","5,1","5,3",,,,"5,1","4,9",,"4,6",,,"5,7",,,"3,6","5,1","3,4",
butik-otiel-arbat-6.ru.html,,,1,,,,,,,1,,,,1,,,,,,1,1,,,1,,,,,,,7750,-,6,,85," 9,5 ",butik-otiel-arbat-6.ru.html,,"1,6","4,9","1,5",,,,"1,4","1,3",,"4,1",,,2,,"3,7","4,9","1,9",,
park-inn-sadu.ru.html,1,,,,,1,,,,,,,,1,,,,,,1,,,1,1,1,,,,,,7000,4,7,,1808," 8,3 ",park-inn-sadu.ru.html,,"2,3","6,8","1,7",,,,"1,7","1,4",,"3,2",,,"1,5",,"4,7","4,8",,2,
okhotnik.ru.html,1,,,,,,,,,,,,,1,,1,,,,1,,,1,1,,,,,,,4485,3,6,Гостиница Охотник,641," 8,1 ",okhotnik.ru.html,,12,7,"12,6",,,,"12,5","12,6",,,,"3,9",,"8,2","10,8","14,4",,"11,9",
butik-otiel-mira.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,5800,3,6,,679," 8,8 ",butik-otiel-mira.ru.html,,"2,2","4,7","2,7",,,,"2,8",3,,"7,4",,,3,,,"8,5","4,2",4,
holiday-inn-moscow-lesnaya.ru.html,,,1,,,1,,,,,,1,,1,,,,,,1,1,1,,,,,,,,,3840,4,7,,4227," 8,5 ",holiday-inn-moscow-lesnaya.ru.html,,"2,8","2,3","3,4",,,,"3,4","3,5",,,,,4,,"2,3","7,4","4,6","3,3",
maxima-panorama.ru.html,1,,,,,1,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3400,3,7,,1354," 8,3 ",maxima-panorama.ru.html,,"6,2",,"5,6",,,"4,6","5,6","5,4",,"4,4",,,5,,,"6,5","4,3","6,1",
butik-otiel-moskva.ru.html,1,,,,,,,1,,,1,,,1,,,,,1,1,,,,,,,,,,,5500,4,6,,318," 8,8 ",butik-otiel-moskva.ru.html,,"1,3",,"1,2",,,,"1,3","1,5",,"5,7",,,1,,"2,7","7,1","2,2","3,1",
red-brick-hotel.ru.html,1,,,,,1,,,,,1,,,1,,1,,,,1,,,1,,,,,,,,4800,-,7,,1127," 8,8 ",red-brick-hotel.ru.html,,"1,6",,"1,4",,,,"1,5","1,7",,"5,6",,,"1,1",,3,"7,2","2,2","3,3",
alrosa-na-kazach-iem.ru.html,1,,,,,1,,,,,,,,1,,,,,,1,1,,1,,,,1,,,,6900,4,7,Отель на Казачьем,389," 8,1 ",alrosa-na-kazach-iem.ru.html,,"2,8","7,4","2,2",,,,"2,1","1,9",,"3,1",,,"1,8",,"5,1","4,9",,"2,5",
art-otel-sofit.ru.html,1,,,,,,,,,,,,,1,,,,,,1,1,,,1,,,,,1,,5922,4,6,Арт Отель Софит ,207," 8,7 ",art-otel-sofit.ru.html,,"1,1",4,"1,6",,,,"1,6","1,6",,,,,"2,2",,"2,5","6,1","2,8","1,6",
moscow-tverskaya.ru.html,,,1,,,1,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,5760,4,7,,1503," 8,8 ",moscow-tverskaya.ru.html,,"2,7","2,4","3,2",,,,"3,2","3,3",,,,,"3,8",,"2,5",7,"4,4","2,9",
metropolis-moscow.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,,1,,,,,,,,9000,4,7,,216," 8,2 ",metropolis-moscow.ru.html,,4,,"3,6",,,,"3,7","3,8",,"6,5",,,"3,1",,"5,1","8,4","3,6","5,3",
budapest.ru.html,1,,1,,,1,,,,,,,,1,,1,,,,1,,,,1,,,,,,,5700,4,7,,1959," 8,0 ",budapest.ru.html,,,"4,7",1,,,,"1,1","1,3",,"5,6",,,"1,6",,2,"6,7","2,5","2,2",
radisson-blu-belorusskaya.ru.html,,,,,,1,,,,,1,1,,1,,,,,,1,1,1,,,,,,,,,4249,4,7,,2331," 8,5 ",radisson-blu-belorusskaya.ru.html,,"3,5","1,5","4,1",,,,"4,1","4,2",,,,,"4,7",,"2,9","7,6","5,3","3,8",
butik-apart-arbat.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,5865,4,6,,117," 8,3 ",butik-apart-arbat.ru.html,,"2,5","5,5","2,3",,,,"2,2","1,9",,"3,2",,,"2,6",,"4,7","3,9","1,9",,
dndud-n-ddu-dddegnd.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,1,,,1,,,,,,,,8100,4,7,,1370," 9,1 ",dndud-n-ddu-dddegnd.ru.html,,"1,2",4,"1,6",,,,"1,6","1,7",,,,,"2,2",,"2,5","6,1","2,8","1,6",
kamergersky.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,6500,-,6,Камергерский,550," 8,6 ",kamergersky.ru.html,,,"4,9","0,8",,,,"0,7","0,9",,"5,2",,,"1,4",,"2,5","6,2","2,1","1,7",
otiel-moskva.ru.html,1,,1,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,8010,4,6,Времена Года,985," 8,8 ",otiel-moskva.ru.html,,"1,1",,1,,,,"0,9","0,8",,"4,3",,,"1,5",,"3,3","5,3","1,6","0,9",
cron.ru.html,,,1,,,1,,,,,,,1,1,,,,,,1,,1,1,,,,,,,,3600,3,7,Гостиница Крон,197," 7,8 ",cron.ru.html,,"14,5","9,5","15,1",,,,"15,1","15,1",,,,"4,9",,8,"13,2","16,8",,"14,5",
peter-the-1st.ru.html,,,1,,,1,,,,,,1,,1,,,,,,1,1,,,,,,1,,,,8455,5,7,Петр 1,2334," 8,7 ",peter-the-1st.ru.html,,,"4,9",1,,,,1,"1,3",,"5,6",,,"1,5",,2,"6,7","2,5","2,3",
maxima-zarya.ru.html,1,,,,,1,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,2380,3,7,Отель Максима Заря,828," 8,1 ",maxima-zarya.ru.html,,"9,6",6,"10,2",,,,"10,2","10,4",,,,"9,2","10,7",,"7,5","14,3",,"10,4",
boutique-royal-cat.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,5500,-,6,,229," 8,4 ",boutique-royal-cat.ru.html,,"2,1","6,5","2,1",,,,"2,2","2,5",,,,,"1,9",,"2,5","8,1","3,1","3,9",
troyka-moscow.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,,,,,,5225,3,7,,1515," 8,6 ",troyka-moscow.ru.html,,"1,4","6,4","0,8",,,,"0,8","0,8",,"4,3",,,,,"3,7","5,8","0,8","2,2",
sweetotel.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,,1,,,,,,,3800,-,7,Свитотель Алексеевская,343," 7,9 ",sweetotel.ru.html,,"6,5","6,7",7,,"6,2",,"7,1","7,4",,,,,"7,3",,"4,2","12,8",,"8,2",
assambleya-nikitskaya.ru.html,1,,1,,,1,,,,,1,,1,1,,,,,,1,,,,,,,,,,,7120,4,7,,910," 8,9 ",assambleya-nikitskaya.ru.html,,"0,8",,"0,9",,,,"0,8","0,8",,"4,6",,,"1,5",,3,"5,6","1,9","1,1",
danilovskaya.ru.html,1,,,,,1,,,,,,,1,1,,1,,,,1,,,1,,,,,,,,7000,3,7,Гостиница Даниловская,951," 8,0 ",danilovskaya.ru.html,,"5,6",,5,,,"5,3",5,"4,8",,"2,6",,,"4,6",,,"4,7","3,6",5,
la-maison-moscow.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,7500,3,6,Елисеефф Арбат Отель,447," 8,1 ",la-maison-moscow.ru.html,,"2,7","5,5","2,5",,,,"2,4","2,2",,"3,1",,,"2,8",,"4,9","3,7","2,2",,
akvarel.ru.html,1,,1,,,1,,,,,,,,1,,,,,,1,,1,1,,,,,,,,9000,4,7,,278," 9,3 ",akvarel.ru.html,,,"4,7",1,,,,1,"1,2",,"5,4",,,"1,6",,"2,2","6,5","2,4",2,
arbat-inn.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3990,3,6,,1817," 8,6 ",arbat-inn.ru.html,,"2,5","4,9","2,4",,,,"2,3","2,1",,"3,7",,,"2,8",,"4,4","4,2","2,5",,
pafos-na-lubianke.ru.html,1,,,,,,,1,,,1,,,1,,1,,,,1,,,,,,,,,,,4550,-,6,,127," 6,7 ",pafos-na-lubianke.ru.html,,,"5,2",1,,,,"1,1","1,4",,"5,8",,,"1,3",,2,7,"2,5","2,6",
hartwell.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,,,,,,7650,4,7,,506," 8,9 ",hartwell.ru.html,,2,"3,4","2,4",,,,"2,4","2,4",,,,,3,,3,6,"3,4","1,8",
novotel-moscow-kievskaya.ru.html,,,,,,1,,,,,,1,,1,,,,,,1,1,,,,,1,1,,,,4200,4,7,Novotel Москва Киевcкая,2024," 9,1 ",novotel-moscow-kievskaya.ru.html,,4,"5,3","3,9",,,,"3,8","3,6",,"3,4",,,"4,2",,,"3,1","3,6",2,
2-km-to-kremlin.ru.html,1,,,,,,,1,,,1,,,1,,1,,,,1,,,,,,,,,,,3500,-,6,,117," 9,5 ",2-km-to-kremlin.ru.html,,"1,1","5,3","1,4",,,,"1,5","1,8",,,,,"1,7",,"1,7","7,4","2,9",3,
khostiel-shiestoie-chuvstvo.ru.html,,,1,,,,,,,,,1,1,1,,,,,,1,,,1,,,,,,,,2200,-,6,,48," 7,7 ",khostiel-shiestoie-chuvstvo.ru.html,,"9,8",6,"10,4",,,,"10,4","10,6",,,,9,"10,9",,"7,7","14,4",,"10,6",
pafos-u-kremlia.ru.html,1,,,,,,,1,,,1,,,1,,1,,,,1,,,,,,,,,,,3800,-,6,,10," 7,0 ",pafos-u-kremlia.ru.html,,,"5,2",1,,,,"1,1","1,4",,"5,8",,,"1,3",,2,7,"2,5","2,6",
arbat.ru.html,1,,1,,,1,,,,,,,,1,,,,,,1,1,,1,,,,,,,,5940,3,7,Гостиница Арбат,1172," 8,4 ",arbat.ru.html,,"2,4","5,3","2,3",,,,"2,1","1,9",,"3,4",,,"2,6",,"4,5",4,"2,1",,
kvartira-moskva12345678910111213141516171819202122232425262728293031323334351149.ru.html,,1,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,11500,-,4,kvartira,-,-,kvartira-moskva12345678910111213141516171819202122232425262728293031323334351149.ru.html,,,,20,,"15,2","16,4",,,"19,4",,"10,3",,"19,4",,,,"19,6",,
quot-hanoi-moscow-quot.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3000,4,7,,1014," 8,0 ",quot-hanoi-moscow-quot.ru.html,,15,"14,5","15,4",,"9,4",,"15,5","15,8",,,,,"15,6",,"12,7",,"16,8","16,7",
milan-moscow.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,4050,4,7,,1854," 8,7 ",milan-moscow.ru.html,,"16,8",,"16,1",,,"6,1","16,1",16,,"13,4","7,9",,"15,6",,,"14,7","14,8",,
brick-design.ru.html,1,,,,,,,1,,,,,,1,,1,,1,,1,,,,,,,,,,,7120,4,6,Brick Design Отель,606," 9,7 ",brick-design.ru.html,,"1,2","5,7","1,3",,,,"1,4","1,7",,,,,"1,4",,"2,1","7,4","2,6","3,1",
cosmos-club.ru.html,,,1,,,1,,,,,,,,1,,,,,,,1,1,,,,1,1,,,,5440,4,7,Космос Клуб Отель,166," 6,3 ",cosmos-club.ru.html,,"7,2","6,5","7,7",,"7,1",,"7,8",8,,,,,8,,"4,8","13,2",,"8,7",
room-moskva1234567.ru.html,,,1,,,,,1,,1,,,1,1,1,,,,,,,,,,,,,,,,13800,-,6,Guest House on Zlatoustinskiy 10,-,-,room-moskva1234567.ru.html,,"1,1",,"1,1",,,,"1,2","1,4",,"5,7",,,1,,"2,5","7,1","2,3","2,9",
apartamenty-eliseeff-arbat.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,8680,-,6,Апартаменты Елисеефф Арбат,-,-,apartamenty-eliseeff-arbat.ru.html,,"2,7","5,5","2,5",,,,"2,4","2,2",,"3,1",,,"2,8",,"4,8","3,7","2,2",,
filevskii-ugolok.ru.html,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,14950,-,3,Filevskii ugolok,-,-,filevskii-ugolok.ru.html,,"7,4","5,9","7,5",,,,"7,4","7,2",,"6,6",,,8,,,5,"7,5","5,7",
grand-palacio.ru.html,1,,,,,1,,,,,,,1,1,,,,,,1,,,1,1,,,,,,,5800,4,7,,334," 8,0 ",grand-palacio.ru.html,,9,,"8,5",,,"5,2","8,5","8,5",,"8,5",,,"7,9",,,"10,7","7,6","9,6",
kvartira-moskva12345678910111213141516171819202122232425262728293031323334351051.ru.html,,,1,,,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,11000,-,5,Apartment on Khimkinskiy 19,-,-,kvartira-moskva12345678910111213141516171819202122232425262728293031323334351051.ru.html,,"14,7","9,7","15,3",,,,"15,2","15,3",,,,,"15,9","6,3","13,6","16,4",,"14,4",
netdoma-hostel.ru.html,,1,,,,,,1,,,1,,,1,,,,,,1,1,,,,,,,,,,12000,-,6,,-,-,netdoma-hostel.ru.html,,"7,9",,"7,5",,"6,2","9,1","7,6","7,7",,,,,7,,"8,4","11,9","7,4",,
na-stromynke.ru.html,,,,,,,,1,,,1,,1,1,,,,,,1,,1,,,,,,,,,13000,-,6,Na Stromynke,-,-,na-stromynke.ru.html,,"6,3",,"6,6",,"3,3",,"6,7",7,,,,,"6,6",,"4,8","12,7","7,7","8,3",
holiday-inn-moscow-suschevsky.ru.html,,,1,,,1,,,,,,1,,1,,,,,,1,1,1,,,,,,,,,2700,4,7,Холидей Инн Москва Сущевский,3961," 8,6 ",holiday-inn-moscow-suschevsky.ru.html,,"3,6","4,6","4,1",,"7,3",,"4,2","4,5",,,,,"4,5",,,"9,8","5,6","5,2",
melody.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,,,,,,5100,4,7,Арбат Хаус,6243," 7,9 ",melody.ru.html,,"1,6","4,5","1,7",,,,"1,6","1,5",,"4,4",,,"2,2",,"3,4","5,1","2,3",,
hilton-garden-inn-moscow-krasnoselskaya.ru.html,,,1,,,1,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,3825,4,7,Хилтон Гарден Инн Москва Красносельская,2986," 8,9 ",hilton-garden-inn-moscow-krasnoselskaya.ru.html,,"3,9",,"4,2",,"5,6",,"4,3","4,6",,,,,"4,3",,"2,3","10,3","5,5","5,8",
park-inn-izmailovo-moscow.ru.html,,,,,,1,,,,,1,1,1,1,,,,,,1,,,1,,,,,,,,4680,4,7,Парк Инн от Рэдиссон Измайлово Москва,1704," 8,9 ",park-inn-izmailovo-moscow.ru.html,,"10,8","13,5","10,9",,,,11,"11,2",,,,,"10,6",,"9,5","16,7","11,7","12,7",
paradise-otel-moscow.ru.html,1,,,,,,,,,1,1,,,1,,1,,,,1,,,,,,,,,,,6800,-,6,,1176," 8,8 ",paradise-otel-moscow.ru.html,,"0,8","4,3","1,3",,,,"1,3","1,5",,,,,"1,9",,"2,3","6,3","2,6","1,8",
arium-otiel.ru.html,1,,1,,,1,,,,,,1,,1,,,,,,1,,,1,,,,,,,,4680,4,7,,664," 8,8 ",arium-otiel.ru.html,,"1,5","3,6","2,1",,,,"2,1","2,2",,,,,"2,7",,"1,8","6,9","3,4","2,5",
pentahotel-moscow-arbat-moskva.ru.html,1,,,,,1,,,,,,1,,1,,,,,,1,,1,1,,,,,,,,5440,4,7,,-,-,pentahotel-moscow-arbat-moskva.ru.html,,"1,9","4,8","1,8",,,,"1,7","1,6",,4,,,"2,3",,"3,9","4,7","2,1",,
aviator.ru.html,,,,1,,1,,,,,1,,,1,,,,,,1,1,,,,,,1,,,,3200,3,7,Отель Авиатор Шереметьево,2898," 7,8 ",aviator.ru.html,,,,,"17,5",,,,,,,,"15,3",,"15,7",,,,,
diplomat-residence-moskva12345.ru.html,,,1,,,1,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,4050,3,7,Diplomat Residence,126," 8,4 ",diplomat-residence-moskva12345.ru.html,,3,,"2,4",,,,"2,3","2,1",,"2,6",,,"2,1",,"5,4","4,4","0,9","2,4",
rozhdestvenka.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,1,,,,,,,7650,-,6,Рождественка,36," 8,6 ",rozhdestvenka.ru.html,,,"5,2","0,8",,,,"0,9","1,2",,"5,6",,,"1,2",,"2,1","6,8","2,3","2,4",
people-red-square.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,,,1,,,,,,,,6900,3,6,,967," 9,0 ",people-red-square.ru.html,,"1,4",,"0,8",,,,"0,7","0,5",,"4,1",,,"0,6",,"3,7","5,5","0,7","1,8",
megapolis-apartment-tverskaya.ru.html,1,,1,,,,,,,,,,,1,,,,,,1,1,,,1,,,,,,,6800,3,6,Мегаполис Тверская,844," 8,0 ",megapolis-apartment-tverskaya.ru.html,,,"4,9","0,7",,,,"0,7","0,9",,5,,,"1,4",,"2,6","6,1",2,"1,6",
loft-zaryadye.ru.html,,,,,,1,,,,,1,,,1,,,,,,1,1,,,1,,,,,,,7700,-,6,,190," 8,9 ",loft-zaryadye.ru.html,,"1,9","6,9","1,5",,,,"1,6","1,7",,"5,3",,,,,"3,5","6,9","1,9","3,2",
mezhdunarodnaya-2.ru.html,1,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,,,,5400,4,6,,588," 8,5 ",mezhdunarodnaya-2.ru.html,,"3,9",4,4,,,,"3,9","3,8",,"4,7",,,"4,5",,,"4,4","4,2","2,3",
